comparison,gene,axis_membership,n_pos,n_neg,median_dep_pos,median_dep_neg,delta,mw_auc,p,FDR_within_comparison
RTR_top20_vs_bottom20_no_Bone_SoftTissue,ATIC,nucleotide_antifolate,79,90,0.2671602085663365,0.3954139795067417,-0.1282537709404052,0.3974683544303797,0.0217094424846275,0.2105815921008877
RTR_top20_vs_bottom20_no_Bone_SoftTissue,ATR,DDR_CHK_ATR;prior_DDR_checkpoint,79,90,1.1183847835071814,1.1236626552758369,-0.0052778717686554,0.4990154711673699,0.983659910931858,0.991201053747712
RTR_top20_vs_bottom20_no_Bone_SoftTissue,AURKA,mitotic_kinase_PLK_AUR,79,90,1.192177353905535,1.177553691750881,0.0146236621546538,0.5306610407876231,0.4931447844682611,0.7474225639597083
RTR_top20_vs_bottom20_no_Bone_SoftTissue,AURKB,mitotic_kinase_PLK_AUR,79,90,2.115963678242556,2.094726679833093,0.0212369984094631,0.5212376933895921,0.6353523789215362,0.813779883701299
RTR_top20_vs_bottom20_no_Bone_SoftTissue,AURKC,mitotic_kinase_PLK_AUR,79,90,-0.0160588279643275,-0.0044462770145038,-0.0116125509498237,0.4710267229254571,0.5173050999219992,0.7602817377641504
RTR_top20_vs_bottom20_no_Bone_SoftTissue,BAK1,apoptosis_MCL1_BCL;prior_apoptosis_core,79,90,0.3234857665276086,0.3698519079838732,-0.0463661414562646,0.4390998593530238,0.1729600446667787,0.5428140487781703
RTR_top20_vs_bottom20_no_Bone_SoftTissue,BAX,apoptosis_MCL1_BCL;prior_apoptosis_core,79,90,-0.0473236241468478,-0.0555580783840856,0.0082344542372378,0.4942334739803094,0.8984572271197717,0.9683372336735316
RTR_top20_vs_bottom20_no_Bone_SoftTissue,BBC3,prior_p53_decision,79,90,0.0913392885820336,0.0911244407954821,0.0002148477865515,0.4634317862165963,0.413555688675568,0.6946499311005413
RTR_top20_vs_bottom20_no_Bone_SoftTissue,BCL2,apoptosis_MCL1_BCL;prior_apoptosis_core,79,90,-0.016775058052044,-0.0182904682764691,0.0015154102244251,0.509845288326301,0.826661025863207,0.9216795345831158
RTR_top20_vs_bottom20_no_Bone_SoftTissue,BCL2L1,apoptosis_MCL1_BCL;prior_apoptosis_core,79,90,0.977022935023375,1.0827495021686429,-0.1057265671452678,0.4973277074542898,0.953516666883123,0.991201053747712
