drug_key,name,moa,eqcl_group,median_auc,frac_auc_gt1,frac_auc_lt05,secondary_survival_preservation_score,median_logfc,frac_logfc_ge0,frac_logfc_lt_minus1,primary_survival_preservation_score,secondary_survival_preservation_score_rankpct,primary_survival_preservation_score_rankpct,combined_measurable_survival_score
BRD-K67563174-001-17-6,acemetacin,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.15645119313,0.3285457809694793,0.0233393177737881,-0.0096827909756014,,0.2619047619047619,0.2619047619047619
BRD-K49954789-001-02-9,mesna,antioxidant,strict repair/protective,0.920113558132301,0.4,0.0,1.120113558132301,-0.271448823608,0.2052631578947368,0.0491228070175438,-0.2056593499237895,0.375,0.1428571428571428,0.2589285714285714
BRD-K73771095-001-02-5,geniposidic-acid,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.157975704211,0.3271375464684015,0.020446096654275,-0.0097415034675055,,0.2585034013605442,0.2585034013605442
BRD-K82983861-001-04-3,GW-0742,PPAR receptor agonist,broad repair/protective,,,,,-0.148209435154,0.3169877408056042,0.0332749562171628,-0.01467178191407,,0.2517006802721088,0.2517006802721088
BRD-K19111024-001-20-9,clofibric-acid,PPAR receptor agonist,broad repair/protective,,,,,-0.1582558773445,0.3127272727272727,0.0181818181818181,-0.0155286046172272,,0.2482993197278911,0.2482993197278911
BRD-K73541271-001-03-6,etofenamate,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.169440474159,0.3179396092362344,0.0106571936056838,-0.0184635647451456,,0.2448979591836734,0.2448979591836734
BRD-K11433652-001-17-0,aspirin,cyclooxygenase inhibitor,broad repair/protective,0.9686509349486868,0.3834951456310679,0.0,1.160398507764221,-0.81751064839,0.0618181818181818,0.3381818181818182,-1.0402379211172728,0.45,0.0374149659863945,0.2437074829931972
BRD-A56359832-001-11-1,zileuton,"leukotriene synthesis inhibitor, lipoxygenase inhibitor",broad repair/protective,,,,,-0.1535887042655,0.3275261324041811,0.0383275261324041,-0.0185712826627125,,0.2414965986394557,0.2414965986394557
BRD-A93000692-001-08-1,ciglitazone,PPAR receptor agonist,broad repair/protective,,,,,-0.156355299397,0.3280977312390924,0.0383944153577661,-0.0211022452957783,,0.238095238095238,0.238095238095238
BRD-K20482099-001-09-4,rutin,"antioxidant, capillary stabilizing agent, nitric oxide scavenger",strict repair/protective,0.8609616129764079,0.2188841201716738,0.0,0.9704036730622448,-0.1794442544895,0.3587360594795539,0.0576208178438661,-0.0432918381326227,0.25,0.2244897959183673,0.2372448979591837
BRD-K10843433-001-22-7,phenylbutazone,"cyclooxygenase inhibitor, prostanoid receptor antagonist",broad repair/protective,0.958038022459767,0.3457711442786069,0.0,1.1309235945990703,-0.625695097356,0.0890909090909091,0.2254545454545454,-0.7502405519014546,0.425,0.0476190476190476,0.2363095238095238
BRD-K47114202-001-14-6,chlorogenic-acid,antioxidant,strict repair/protective,0.9348064249137716,0.3852813852813853,0.0,1.1274471175544645,-0.5266099842095,0.1635338345864661,0.1973684210526315,-0.5928693827057405,0.4,0.0714285714285714,0.2357142857142857
BRD-K96006502-001-02-6,deflazacort,glucocorticoid receptor agonist,broad repair/protective,0.891170541189692,0.273972602739726,0.002283105022831,1.0264445137924318,-0.210013629762,0.2778761061946903,0.0814159292035398,-0.1321375235673097,0.3,0.1700680272108843,0.2350340136054421
BRD-A87130939-001-07-9,masoprocol,lipoxygenase inhibitor,broad repair/protective,,,,,-0.1643358236925,0.3102189781021898,0.0237226277372262,-0.0270183054443248,,0.2346938775510204,0.2346938775510204
BRD-K80267133-001-19-3,aminosalicylate,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.1530027579215,0.3159851301115242,0.0501858736059479,-0.0326495980701988,,0.2312925170068027,0.2312925170068027
BRD-K08252256-236-33-8,diclofenac,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.1793143098919999,0.2909090909090909,0.0163636363636363,-0.0461324917101818,,0.2210884353741496,0.2210884353741496
BRD-K76973696-001-12-6,tryptanthrin,cyclooxygenase inhibitor,broad repair/protective,0.824978588429216,0.0590717299578059,0.0,0.8545144534081189,-0.0440806779345,0.479646017699115,0.1238938053097345,0.1028219769327566,0.075,0.3605442176870748,0.2177721088435374
BRD-A17655518-001-24-4,ibuprofen,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.196602076578,0.2937062937062937,0.0139860139860139,-0.0602384402143636,,0.2108843537414966,0.2108843537414966
BRD-K36269323-300-02-6,asymmetrical-dimethylarginine,nitric oxide synthase inhibitor,broad repair/protective,0.8318126939746016,0.116591928251121,0.0,0.890108658100162,-0.149802799216,0.3108348134991119,0.0106571936056838,-0.0023782876707069,0.15,0.2687074829931973,0.2093537414965986
BRD-K15507868-001-03-7,tesaglitazar,"insulin sensitizer, PPAR receptor agonist",broad repair/protective,,,,,-0.1937233358059999,0.2814685314685314,0.0157342657342657,-0.0647897693724335,,0.2074829931972789,0.2074829931972789
BRD-K38350380-001-01-8,FK-3311,cyclooxygenase inhibitor,broad repair/protective,0.910889538564161,0.1934782608695652,0.0,1.0076286689989435,-0.339968187677,0.2495575221238938,0.127433628318584,-0.3107646478539911,0.2875,0.1224489795918367,0.2049744897959183
BRD-K86294588-001-01-9,schisandrin-b,antioxidant,strict repair/protective,,,,,-0.200584042347,0.3118466898954704,0.0331010452961672,-0.0694864813713902,,0.2040816326530612,0.2040816326530612
BRD-A44090213-001-25-6,indoprofen,"cyclooxygenase inhibitor, prostanoid receptor antagonist",broad repair/protective,0.8381229690768566,0.1375545851528384,0.0,0.9069002616532758,-0.177727523208,0.330188679245283,0.0377358490566037,-0.0409350703778113,0.1625,0.227891156462585,0.1951955782312925
BRD-K14618467-001-04-6,IKK-16,IKK inhibitor,broad repair/protective,0.912382038759043,0.0562770562770562,0.0,0.9405205668975712,-0.18398938111,0.337979094076655,0.078397212543554,-0.0737977434793379,0.1875,0.1972789115646258,0.1923894557823129
BRD-K16546375-001-01-4,bicyclol,NFkB pathway inhibitor,broad repair/protective,,,,,-0.194657879747,0.2248628884826325,0.0054844606946983,-0.0863397810267075,,0.1904761904761904,0.1904761904761904
BRD-K04112579-001-07-0,nepafenac,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.220769785826,0.2565905096660808,0.0140597539543057,-0.1030193464586889,,0.1836734693877551,0.1836734693877551
BRD-K26373640-001-05-1,IKK-2-inhibitor,"IKK inhibitor, SYK inhibitor",broad repair/protective,,,,,-0.221261596471,0.2317073170731707,0.0261324041811846,-0.1250072410703031,,0.1768707482993197,0.1768707482993197
BRD-A34603619-001-01-9,tropesin,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.234820477271,0.2427007299270073,0.0237226277372262,-0.131262083110416,,0.173469387755102,0.173469387755102
BRD-K13566078-001-02-3,BMS-345541,IKK inhibitor,broad repair/protective,0.85730515513543,0.168859649122807,0.0,0.9417349796968336,-0.29031942425,0.3607705779334501,0.1943957968476357,-0.2557309829190017,0.2125,0.1326530612244898,0.1725765306122449
BRD-K82122102-323-01-1,amfenac,cyclooxygenase inhibitor,broad repair/protective,0.9349410710321492,0.1172566371681416,0.0,0.99356938961622,-0.588506738877,0.0700179533213644,0.1364452423698384,-0.6558316939936966,0.275,0.0578231292517006,0.1664115646258503
BRD-K38003476-001-09-1,clocortolone-pivalate,steroid,broad repair/protective,,,,,-0.241404751679,0.3013937282229965,0.0923344947735191,-0.159958758647641,,0.1632653061224489,0.1632653061224489
BRD-A86871940-001-01-9,nicaraven,free radical scavenger,strict repair/protective,,,,,-0.269865973607,0.2778793418647166,0.0585009140767824,-0.1748019882322285,,0.1564625850340136,0.1564625850340136
BRD-K92778217-001-32-7,mefenamic-acid,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.251648790069,0.2331511839708561,0.0710382513661202,-0.1883518866081621,,0.1530612244897959,0.1530612244897959
BRD-A13084692-001-17-3,troglitazone,"insulin sensitizer, PPAR receptor agonist",broad repair/protective,,,,,-0.2958378576354999,0.2340425531914893,0.0301418439716312,-0.2014229640184787,,0.1496598639455782,0.1496598639455782
BRD-K13800121-001-01-5,parecoxib,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.281805384411,0.2141592920353982,0.0371681415929203,-0.2026018445879911,,0.1462585034013605,0.1462585034013605
BRD-A13133631-001-04-0,fluorometholone,glucocorticoid receptor agonist,broad repair/protective,0.818905452695424,0.1172413793103448,0.0,0.8775261423505964,-0.240968631849,0.35929203539823,0.127433628318584,-0.156897835388823,0.125,0.1666666666666666,0.1458333333333333
BRD-K65146499-001-27-9,nabumetone,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.297629818489,0.2092592592592592,0.0666666666666666,-0.2430001888593703,,0.1360544217687075,0.1360544217687075
BRD-K69907333-001-10-6,flurbiprofen-(S)-(+),cyclooxygenase inhibitor,broad repair/protective,,,,,-0.349853770127,0.1858736059479553,0.0464684014869888,-0.291768268268264,,0.1258503401360544,0.1258503401360544
BRD-K68395654-001-03-1,EVP4593,NFkB pathway inhibitor,broad repair/protective,0.635633754266886,0.0129032258064516,0.0709677419354838,0.5888595607184989,-0.1559117034704999,0.4233449477351916,0.1358885017421602,-0.0461556059095243,0.025,0.2176870748299319,0.1213435374149659
BRD-A97437073-050-14-5,rosiglitazone,"insulin sensitizer, PPAR receptor agonist",broad repair/protective,,,,,-0.347439391958,0.1695804195804195,0.0909090909090909,-0.3308310003496084,,0.1088435374149659,0.1088435374149659
BRD-A00578795-001-04-3,zaltoprofen,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.39059649106,0.2229965156794425,0.0905923344947735,-0.3470424840913589,,0.1020408163265306,0.1020408163265306
BRD-K07572174-001-39-4,curcumin,"cyclooxygenase inhibitor, histone acetyltransferase inhibitor, lipoxygenase inhibitor, NFkB pathway inhibitor",broad repair/protective,0.852958481673139,0.0131291028446389,0.0,0.8595230330954585,-0.2997314004895,0.4126394052044609,0.3011152416356877,-0.3192481291140353,0.0875,0.1122448979591836,0.0998724489795918
BRD-K15025317-001-15-1,BAY-11-7082,NFkB pathway inhibitor,broad repair/protective,0.912040263914635,0.0090293453724604,0.0,0.9165549366008652,-1.33723328461,0.0831858407079646,0.6371681415929203,-1.773516470450708,0.175,0.0170068027210884,0.0960034013605442
BRD-K45664306-001-19-6,prednisolone-acetate,glucocorticoid receptor agonist,broad repair/protective,,,,,-0.404939191191,0.1657355679702048,0.1527001862197393,-0.4365965468707021,,0.0918367346938775,0.0918367346938775
BRD-K20482099-001-11-0,rutin,"antioxidant, capillary stabilizing agent, nitric oxide scavenger",strict repair/protective,,,,,-0.457364072072,0.1411149825783972,0.1132404181184669,-0.4717368943716515,,0.0884353741496598,0.0884353741496598
BRD-K77345217-001-05-0,gallic-acid,"beta amyloid protein neurotoxicity inhibitor, PPAR receptor agonist",broad repair/protective,,,,,-0.476689355263,0.1023339317773788,0.104129263913824,-0.5036193373096787,,0.0816326530612244,0.0816326530612244
BRD-K12513978-001-24-1,fenbufen,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.4966406731055,0.0963636363636363,0.1363636363636363,-0.550731582196409,,0.0782312925170068,0.0782312925170068
BRD-A53134341-001-03-2,Ro-106-9920,NFkB pathway inhibitor,broad repair/protective,0.771526139797712,0.0042735042735042,0.0,0.7736628919344641,-0.3285184770645,0.3553113553113553,0.2197802197802197,-0.3156979642439871,0.0375,0.1156462585034013,0.0765731292517006
BRD-K74305673-001-06-2,IKK-2-inhibitor-V,"IKK inhibitor, NFkB pathway inhibitor",broad repair/protective,0.820636504759045,0.08,0.0,0.8606365047590451,-1.201366456,0.1545293072824156,0.5754884547069272,-1.5557181433889875,0.1,0.0238095238095238,0.0619047619047619
BRD-K38323065-001-19-9,phenacetin,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.581119576533,0.070298769771529,0.1247803163444639,-0.6395554289055835,,0.0612244897959183,0.0612244897959183
BRD-A98378129-001-02-2,talniflumate,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.607258471964,0.052064631956912,0.1418312387791741,-0.6875995850699246,,0.0544217687074829,0.0544217687074829
BRD-K26168087-001-09-7,magnolol,PPAR receptor agonist,broad repair/protective,,,,,-0.598442037096,0.1433628318584071,0.231858407079646,-0.700654426476531,,0.0510204081632653,0.0510204081632653
BRD-K48684885-001-04-2,BAY-11-7085,NFkB pathway inhibitor,broad repair/protective,0.838916151434315,0.0262582056892779,0.0,0.852045254278954,-1.91304525463,0.0106194690265486,0.8495575221238938,-2.544903661709646,0.0625,0.0068027210884353,0.0346513605442176
BRD-K95053546-001-01-9,tempol,free radical scavenger,strict repair/protective,,,,,-1.08593384818,0.0296167247386759,0.5871080139372822,-1.5114564962636237,,0.0272108843537414,0.0272108843537414
BRD-K65814004-003-02-9,diphenyleneiodonium,nitric oxide synthase inhibitor,broad repair/protective,0.5475013992958685,0.0022321428571428,0.2901785714285714,0.3309835421530113,-1.67545906292,0.047787610619469,0.7168141592920354,-2.189175877079292,0.0125,0.0136054421768707,0.0130527210884353
BRD-K56211775-001-03-8,RTA-408,nitric oxide production inhibitor,broad repair/protective,,,,,-2.57159151103,0.0,0.9835466179159048,-3.309251474466929,,0.0034013605442176,0.0034013605442176
