drug_key,name,moa,target,eqcl_group,strict_repair,broad_repair,cytotoxic,n_cell_lines,median_logfc,mean_logfc,frac_logfc_ge0,frac_logfc_lt_minus1,frac_logfc_lt_minus05,primary_survival_preservation_score
BRD-A24560335-300-01-2,efatutazone,PPAR receptor agonist,PPARG,broad repair/protective,False,True,False,565,-0.0730441641127,-0.09155914623022923,0.4,0.017699115044247787,0.1504424778761062,0.1136814996041142
BRD-A24587114-066-22-5,isoetharine,adrenergic receptor agonist,"ADRB1, ADRB2",other,False,False,False,570,-0.2999850537045,-0.31082082716216464,0.21052631578947367,0.06315789473684211,0.2929824561403509,-0.24209031686239477
BRD-A24857382-001-03-4,N-acetyl-tyrosine,,,other,False,False,False,547,-0.0602244156001,-0.05845584441129172,0.42230347349177333,0.0,0.07495429616087751,0.15092732114578666
BRD-A25004090-001-08-4,erastin,ion channel antagonist,VDAC2,other,False,False,False,570,0.2293092169,-0.033850836844342334,0.5982456140350877,0.15789473684210525,0.24210526315789474,0.4100109712859649
BRD-A25143711-001-02-2,hydrocortisone-valerate,glucocorticoid receptor agonist,,broad repair/protective,False,True,False,569,0.292996463584,0.3078600281267114,0.7609841827768014,0.005272407732864675,0.03163444639718805,0.6695342491727522
BRD-A25234499-001-18-3,aminoglutethimide,glucocorticoid receptor antagonist,"CYP11A1, CYP19A1",other,False,False,False,570,-0.113771590379,-0.13315935064133014,0.35789473684210527,0.017543859649122806,0.13859649122807016,0.052017883305210524
BRD-A25492003-003-14-1,chlortetracycline,protein synthesis inhibitor,,other,False,False,False,547,0.0449797738482,0.04866676517515576,0.5575868372943327,0.0018281535648994515,0.027422303473491772,0.32240207732169174
BRD-A25569250-001-03-3,KI-16425,lysophosphatidic acid receptor antagonist,"LPAR1, LPAR3",other,False,False,False,565,-0.332618712098,-0.35689665499143264,0.3380530973451327,0.19469026548672566,0.4,-0.30960986254047784
BRD-A25608658-001-01-1,narasin,antiprotozoal agent,,other,False,False,False,570,-1.740362563265,-1.7757920841194705,0.0456140350877193,0.7578947368421053,0.8719298245614036,-2.285976598352719
BRD-A25619068-003-03-4,fadrozole,aromatase inhibitor,"CYP11B1, CYP19A1",other,False,False,False,574,-0.192513327409,-0.20250746964464225,0.31881533101045295,0.036585365853658534,0.23344947735191637,-0.060544686294017436
BRD-A25687296-300-04-3,emetine,protein synthesis inhibitor,RPS2,other,False,False,False,569,-3.29919835886,-3.3858138570294902,0.0,0.9894551845342706,0.9929701230228472,-4.041289747260703
BRD-A25800195-001-02-2,L-Cysteinesulfinic-acid,glutamate receptor agonist,"GRM1, GRM5, GSR, HMGCS2, PAPOLA, PRDX2",other,False,False,False,536,0.124866210437,0.11735726601159308,0.6399253731343284,0.005597014925373134,0.048507462686567165,0.4406311358101343
BRD-A26032986-050-02-1,zaldaride,calmodulin antagonist,CALM1,other,False,False,False,571,-0.147100569215,-0.2193551333231969,0.3957968476357268,0.15411558669001751,0.3222416812609457,-0.06478883541464973
BRD-A26334849-001-06-2,propafenone,antiarrhythmic,"ADRB1, ADRB2, KCNA5, KCNH2, SCN5A",other,False,False,False,574,-0.193555200882,-0.20352419789725343,0.29442508710801396,0.036585365853658534,0.22125435540069685,-0.07378168171823693
BRD-A26384407-001-25-1,chlorthalidone,carbonic anhydrase inhibitor,"CA1, CA12, CA14, CA4, CA7, SLC12A1, SLC12A3",other,False,False,False,574,0.0863821060207,0.08151425106370205,0.6132404181184669,0.003484320557491289,0.06620209059233449,0.390389074661815
BRD-A26387268-050-04-4,ergonovine,"adrenergic receptor agonist, serotonin receptor agonist","ADRA1A, HTR1E",other,False,False,False,570,-0.12863604610649998,-0.13829373474001336,0.36140350877192984,0.031578947368421054,0.21228070175438596,0.02838149775314915
BRD-A26503646-001-16-6,formestane,aromatase inhibitor,CYP19A1,other,False,False,False,574,-0.13127155421800002,-0.15929121186046363,0.3519163763066202,0.04355400696864112,0.1951219512195122,0.012021128708829244
BRD-A26690767-066-01-9,saquinavir,HIV protease inhibitor,CYP3A4,other,False,False,False,570,-0.056437053413399996,-0.07001294671153657,0.4298245614035088,0.015789473684210527,0.12280701754385964,0.1466331220251965
BRD-A26711594-003-10-6,nicardipine,calcium channel blocker,"ADORA3, ADRA1A, ADRA1B, ADRA1D, CACNA1C, CACNA1D, CACNA2D1, CACNB2, CALM1, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, PDE1A, PDE1B",other,False,False,False,574,0.08176510353210001,0.08982517353305387,0.5940766550522648,0.005226480836236934,0.06620209059233449,0.37488357043105475
BRD-A26845397-051-01-9,isamoltane,adrenergic receptor antagonist,"HTR1A, HTR1B",other,False,False,False,571,0.0427183450874,0.03550761348766575,0.5656742556917689,0.0035026269702276708,0.05604203152364273,0.3229285027056137
BRD-A27143604-001-02-0,diarylpropionitrile,estrogen receptor agonist,ESR2,other,False,False,False,565,0.290520092159,0.29209786590005193,0.7929203539823009,0.005309734513274336,0.024778761061946902,0.6829979682651947
BRD-A27274504-001-01-6,butofilolol,adrenergic receptor antagonist,,other,False,False,False,548,0.07523050081335,0.06039232648812263,0.6076642335766423,0.0,0.029197080291970802,0.37906261760167115
BRD-A27290375-330-01-1,atropine,acetylcholine receptor antagonist,"CHRM1, CHRM2, CHRM3, CHRM4, CHRM5",other,False,False,False,569,0.312621856587,0.3147464039124647,0.8769771528998243,0.0,0.008787346221441126,0.751110433036912
BRD-A27370296-001-03-0,cyclandelate,calcium channel blocker,"CACNA2D1, CES1",other,False,False,False,570,-0.020184779292050002,-0.009715134064308035,0.48947368421052634,0.0035087719298245615,0.07368421052631578,0.22192048386584473
BRD-A27376179-001-01-3,lestaurtinib,"FLT3 inhibitor, growth factor receptor inhibitor, JAK inhibitor","FLT3, NTRK1",other,False,False,False,557,-3.12515253401,-3.147070747985242,0.0017953321364452424,0.9461400359066428,0.9802513464991023,-3.8338598948717597
BRD-A27732521-003-08-3,tolperisone,voltage-gated sodium channel blocker,"CYP2C19, CYP2D6",other,False,False,False,557,-0.484845869208,-0.5060607477455583,0.11490125673249552,0.12926391382405744,0.48473967684021546,-0.5243431762097953
BRD-A27883417-300-01-6,alexidine,phosphatidylglycerophosphatase inhibitor,PTPMT1,other,False,False,False,557,-1.08601010615,-1.0589928030461213,0.1651705565529623,0.5350089766606823,0.6822262118491921,-1.4046815603690306
BRD-A27887842-001-04-0,prednisolone,glucocorticoid receptor agonist,"NR3C1, NR3C2, SERPINA6",broad repair/protective,False,True,False,550,-0.1909878097215,-0.20690641469049056,0.32,0.05272727272727273,0.25272727272727274,-0.07053326426695455
BRD-A27924917-001-03-3,2-hydroxysaclofen,GABA receptor antagonist,"GABBR1, GABBR2",other,False,False,False,570,-0.062495707069349996,-0.06674549475767953,0.41754385964912283,0.012280701754385965,0.12280701754385964,0.13706569643942193
BRD-A28044053-001-01-7,arotinolol,adrenergic receptor antagonist,ADRB3,other,False,False,False,562,-0.04546197414455,-0.06207097346681638,0.46619217081850534,0.0498220640569395,0.18683274021352314,0.15026756322199805
BRD-A28301258-001-03-0,salinomycin,,,other,False,False,False,565,-1.81252726006,-1.8986949010413665,0.04247787610619469,0.8,0.9097345132743363,-2.3912883220069028
BRD-A28301258-001-04-8,salinomycin,,,other,False,False,False,538,-0.633920189636,-0.6279781580858788,0.30855018587360594,0.3680297397769517,0.5408921933085502,-0.7556674015319109
BRD-A28318179-003-08-5,aminomethyltransferase,nitric oxide synthase inhibitor,NOS2,broad repair/protective,False,True,False,570,0.0562828671745,0.06884037324153292,0.5701754385964912,0.0035087719298245615,0.05263157894736842,0.33873900752537717
BRD-A28329383-001-02-1,MTPG,glutamate receptor antagonist,"GRM2, GRM3",other,False,False,False,565,-0.308796777668,-0.2997193555961816,0.1911504424778761,0.04070796460176991,0.2831858407079646,-0.2437525298803894
BRD-A28467416-002-01-0,PKI-179,"mTOR inhibitor, PI3K inhibitor",MTOR,other,False,False,False,557,-3.21805753981,-3.204405183145406,0.003590664272890485,0.9569120287253142,0.9874326750448833,-3.9339462292175407
BRD-A28545468-003-16-6,selegiline,monoamine oxidase inhibitor,"MAOA, MAOB",other,False,False,False,571,0.056618048374,0.060493322430275075,0.5726795096322241,0.0035026269702276708,0.0595446584938704,0.34033083296244127
BRD-A28856712-003-26-0,tetrahydrozoline,adrenergic receptor agonist,,other,False,False,False,569,0.298061678443,0.2878298192983515,0.8330404217926186,0.0017574692442882249,0.0210896309314587,0.7132637874060932
BRD-A28887267-001-19-3,proxyphylline,,,other,False,False,False,570,0.1780210958795,0.18286532734087715,0.7298245614035088,0.0,0.028070175438596492,0.5429333765812544
BRD-A28940325-001-24-0,trichlormethiazide,chloride channel blocker,"ATP1A1, CA1, CA2, CA4, SLC12A1, SLC12A3",other,False,False,False,569,0.142980946071,0.13503223048522617,0.6818980667838312,0.0,0.028119507908611598,0.4839299794629156
BRD-A28958257-001-01-2,centpropazine,inositol monophosphatase inhibitor,,other,False,False,False,574,-0.0032295992049799997,-0.019302246484527972,0.49477351916376305,0.0,0.09407665505226481,0.24415716037690152
BRD-A28970875-300-04-9,puromycin,protein synthesis inhibitor,"NHP2L1, RPL10L, RPL11, RPL13A, RPL15, RPL19, RPL23, RPL23A, RPL26L1, RPL3, RPL37, RPL8, RSL24D1",other,False,False,False,550,-2.929151794775,-2.8435721440836175,0.034545454545454546,0.9127272727272727,0.9472727272727273,-3.5964245220477276
BRD-A29111201-001-04-8,ethisterone,progestogen hormone,TYR,other,False,False,False,569,0.290782446986,0.2880932578444075,0.8347978910369068,0.0,0.01757469244288225,0.7081813925044533
BRD-A29260609-003-26-0,acebutolol,adrenergic receptor antagonist,"ADRB1, ADRB2",other,False,False,False,570,0.0431810227187,0.04370998824182589,0.5561403508771929,0.0035087719298245615,0.07192982456140351,0.31861961920992804
BRD-A29281099-003-03-2,clorprenaline,adrenergic receptor agonist,"ADRB1, ADRB2",other,False,False,False,557,-0.0942134817604,-0.10436656012367829,0.39317773788150806,0.012567324955116697,0.14542190305206462,0.09294989346401651
BRD-A29289453-001-04-7,PCA-4248,platelet activating factor receptor antagonist,PTAFR,other,False,False,False,571,0.115005378478,0.09874136531191098,0.6532399299474606,0.005253940455341506,0.07005253940455342,0.4376848881102242
BRD-A29349577-001-23-0,dropropizine,antitussive,,other,False,False,False,569,0.199586172092,0.19593280540123037,0.7275922671353251,0.0,0.019332161687170474,0.5633823056596625
BRD-A29426959-050-13-2,carbinoxamine,histamine receptor antagonist,HRH1,other,False,False,False,569,0.223135850938,0.23241037145444085,0.789103690685413,0.0,0.008787346221441126,0.6176876962807065
BRD-A29485665-001-12-8,bicalutamide,androgen receptor antagonist,AR,other,False,False,False,565,-0.216729252975,-0.20037007396323175,0.2902654867256637,0.02831858407079646,0.21238938053097345,-0.0928354476652655
BRD-A29520968-001-02-7,acifran,cholesterol inhibitor,"HCAR2, HCAR3",other,False,False,False,565,0.181772999408,0.18967912462436934,0.7079646017699115,0.0017699115044247787,0.033628318584070796,0.5344278666646373
BRD-A29623586-001-01-3,anisodamine,lipid peroxidase inhibitor,ADRA1A,other,False,False,False,557,-0.0579724894584,-0.08052558639722046,0.4254937163375224,0.02154398563734291,0.13464991023339318,0.13861637948235403
BRD-A29644307-050-17-0,nomifensine,"dopamine uptake inhibitor, noradrenaline uptake inhibitor","DRD2, MAOA, MAOB, MPO, SLC6A2, SLC6A3",other,False,False,False,574,-0.0139003476819,-0.004975077974287369,0.48606271777003485,0.008710801393728223,0.08710801393728224,0.22259791015782127
BRD-A29700858-304-01-8,carbenoxolone,11-beta hydroxysteroid dehydrogenase inhibitor,"GJA1, GJA10, GJA3, GJA4, GJA5, GJA8, GJA9, GJB1, GJB2, GJB3, GJB4, GJB5, GJB6, GJB7, GJC1, GJC2, GJC3, GJD2, GJD3, GJD4, GJE1, HSD11B1, PANX1, PANX2, PANX3",other,False,False,False,532,-0.2140118687765,-0.23496655068897768,0.2894736842105263,0.05263157894736842,0.24060150375939848,-0.10874871088176315
BRD-A29700858-304-02-6,carbenoxolone,11-beta hydroxysteroid dehydrogenase inhibitor,"GJA1, GJA10, GJA3, GJA4, GJA5, GJA8, GJA9, GJB1, GJB2, GJB3, GJB4, GJB5, GJB6, GJB7, GJC1, GJC2, GJC3, GJD2, GJD3, GJD4, GJE1, HSD11B1, PANX1, PANX2, PANX3",other,False,False,False,574,0.2832846587585,0.2849428288211218,0.8101045296167247,0.0,0.027874564459930314,0.6883369235668624
BRD-A29731977-001-04-5,17-hydroxyprogesterone-caproate,progesterone receptor agonist,"AR, ESR1, ESR2, NR1H4, NR1I2, NR3C1, PGR",other,False,False,False,571,-0.0510477980626,-0.0858273753635625,0.44658493870402804,0.03152364273204904,0.138353765323993,0.14860193924037723
BRD-A29734509-011-13-6,disopyramide,sodium channel blocker,"CHRM1, CHRM2, CHRM3, KCND2, KCND3, KCNH2, SCN5A",other,False,False,False,574,0.029024798777249998,0.019824380606335058,0.5226480836236934,0.01916376306620209,0.09581881533101046,0.2759760182894451
BRD-A29844814-300-01-5,ABT-202,acetylcholine receptor agonist,,other,False,False,False,565,0.538884974532,0.5330660556899995,0.9168141592920354,0.0017699115044247787,0.010619469026548672,0.9959646205496991
BRD-A29854054-236-12-6,lorglumide,CCK receptor antagonist,"CCKAR, CCKBR",other,False,False,False,565,0.254343217161,0.22541359416950732,0.7539823008849558,0.0017699115044247787,0.023008849557522124,0.6300069339751594
BRD-A29944538-003-08-3,proxodolol,adrenergic receptor antagonist,,other,False,False,False,569,-0.363869995642,-0.3461009847509344,0.15289982425307558,0.0351493848857645,0.3304042179261863,-0.3137821221797856
BRD-A30051119-002-01-8,amikacin,bacterial 30S ribosomal subunit inhibitor,,other,False,False,False,567,-0.0577184492268,-0.06371731418714886,0.4444444444444444,0.019400352733686066,0.1128747795414462,0.14995350844515765
BRD-A30205217-001-11-2,ethotoin,hydantoin antiepileptic,"SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A",other,False,False,False,569,0.193147844128,0.19822562216253223,0.7592267135325131,0.0017574692442882249,0.022847100175746926,0.5714430989610405
BRD-A30403214-001-03-3,edelfosine,phospholipase inhibitor,,other,False,False,False,568,0.1964721729765,0.21771783534343345,0.7570422535211268,0.0,0.022887323943661973,0.5749932997370634
BRD-A30582499-003-05-1,tiletamine,glutamate receptor antagonist,,other,False,False,False,550,-0.271728723576,-0.2678851417578469,0.23272727272727273,0.02909090909090909,0.2581818181818182,-0.17718326903054543
BRD-A30590053-003-02-9,MR-16728,acetylcholine release enhancer,,other,False,False,False,574,0.1136912061375,0.12723545979581408,0.6515679442508711,0.006968641114982578,0.04529616724738676,0.4342486974266986
BRD-A30655177-001-14-0,LFM-A13,Bruton's tyrosine kinase (BTK) inhibitor,BTK,other,False,False,False,565,-0.111687528554,-0.11392901176049577,0.4,0.03716814159292035,0.15398230088495576,0.06043636525130974
BRD-A30693873-003-12-8,diperodon,local anesthetic,,other,False,False,False,570,-0.0223597673231,-0.02745002095207526,0.4666666666666667,0.010526315789473684,0.08771929824561403,0.20307882916812808
BRD-A30703952-201-01-2,ganglioside-gm1,,,other,False,False,False,557,0.0467144170119,0.03556046363105504,0.5457809694793537,0.00718132854578097,0.06822262118491922,0.3142189053422411
BRD-A30774155-001-01-2,efinaconazole,lanosterol demethylase inhibitor,CYP51A1,other,False,False,False,547,0.14364229371,0.13686952301292,0.6946983546617916,0.0018281535648994515,0.02376599634369287,0.4896203558672212
BRD-A30815329-001-10-5,felodipine,calcium channel blocker,"CACNA1C, CACNA1D, CACNA1F, CACNA1H, CACNA1S, CACNA2D1, CACNA2D2, CACNB2, CALM1, CFTR, NR3C2, PDE1A, PDE1B, TNNC1, TNNC2",other,False,False,False,565,0.515344958307,0.5376616112277692,0.9469026548672567,0.0,0.005309734513274336,0.9887962857406283
BRD-A30886737-001-02-9,florfenicol,protein synthesis inhibitor,,other,False,False,False,569,-0.16293850588,-0.15714330713828553,0.36379613356766255,0.05272407732864675,0.24428822495606328,-0.020583497092653787
BRD-A30984645-001-01-5,GDC-0834,Bruton's tyrosine kinase (BTK) inhibitor,BTK,other,False,False,False,564,0.41374272287799996,0.4410938012909471,0.8900709219858156,0.0,0.010638297872340425,0.8587781838709078
BRD-A31095847-001-02-3,mozavaptan,vasopressin receptor antagonist,"AVPR1A, AVPR1B, AVPR2",other,False,False,False,565,0.333678560179,0.23172103817721593,0.6584070796460177,0.07964601769911504,0.17345132743362832,0.6031475867276725
BRD-A31159102-003-30-4,fluoxetine,selective serotonin reuptake inhibitor (SSRI),"ANO1, HTR2B, SLC6A4",other,False,False,False,563,0.075608020869,0.04668466901204731,0.5808170515097691,0.010657193605683837,0.07815275310834814,0.35802365141962167
BRD-A31362467-065-01-3,capreomycin,protein synthesis inhibitor,,other,False,False,False,547,-0.269282922461,-0.28442220907001636,0.14442413162705667,0.02010968921389397,0.21023765996343693,-0.21215312355789212
BRD-A31454688-001-01-6,monostearin,,,other,False,False,False,557,0.102766289119,0.0859538365057473,0.6283662477558348,0.00718132854578097,0.05206463195691203,0.41156341658758167
BRD-A31521121-001-26-4,methocarbamol,muscle relaxant,CA1,other,False,False,False,513,0.103068126203,0.10772923006597128,0.6237816764132553,0.005847953216374269,0.05458089668615984,0.41057299949734694
BRD-A31564021-001-01-8,isoflurane,inhaled anaesthetic,"ATP2C1, ATP5D, CALM1, GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRB1, GABRB2, GABRB3, GABRD, GABRE, GABRG1, GABRG2, GABRG3, GABRP, GABRQ, GLRA1, GLRB, GRIA1, KCNA1, KCNK10, KCNK18, KCNK2, KCNK3, KCNK9",other,False,False,False,536,-0.0258135620015,-0.01690453753994728,0.4626865671641791,0.005597014925373134,0.09888059701492537,0.2013319603865597
BRD-A31800922-003-25-1,procyclidine,acetylcholine receptor antagonist,"CHRM1, CHRM2, CHRM3, CHRM4",other,False,False,False,550,-0.10191148411949999,-0.07605708406693372,0.38727272727272727,0.005454545454545455,0.1,0.08763397042595455
BRD-A31811760-001-06-7,miltefosine,membrane integrity inhibitor,PLA2G1B,other,False,False,False,563,-0.10659959497,-0.14427117547841023,0.38898756660746003,0.05150976909413854,0.1847246891651865,0.04926186151312611
BRD-A31990649-304-02-3,adenosine-triphosphate,adenosine receptor agonist,"ABCA1, ABCB1, ABCB11, ABCC2, ABCC8, ABCC9, ABCG1, ABL1, ABL2, ACSL1, ACSS1, ACSS2, ACVR1, ACVR1B, ACVRL1, ADCY1, ADRBK1, ADRBK2, AFG3L2, AKT1, ALK, AMHR2, APAF1, ARAF, ASNA1, ASNS, ASS1, CDK15, GPR17, ITPR1, NAE1, NT5C2, P2RY1, P2RY11, P2RY13, P2RY2, P2RY4, PRKAA1, RYR1, RYR2, RYR3, SLC25A4, TNK2, TRPM4, TRPM7",other,False,False,False,538,-0.14505134979700002,-0.1690259527636545,0.35315985130111527,0.020446096654275093,0.19888475836431227,0.016194003362851296
BRD-A32172948-001-07-6,methiopril,angiotensin converting enzyme inhibitor,ACE,other,False,False,False,565,-0.0837059043156,-0.09769886958509676,0.41061946902654867,0.01415929203539823,0.11858407079646018,0.11098436117112566
BRD-A32269193-001-01-5,VGX-1027,tumor necrosis factor receptor antagonist,TLR4,other,False,False,False,572,-0.06267231042485,-0.07365237100736566,0.4230769230769231,0.008741258741258742,0.11888111888111888,0.14231020705766748
BRD-A32505112-001-04-4,trandolapril,angiotensin converting enzyme inhibitor,ACE,other,False,False,False,570,-0.0328684143725,-0.048583228639522025,0.443859649122807,0.008771929824561403,0.1,0.18248246282048244
BRD-A32597168-001-03-6,letosteine,mucolytic agent,,other,False,False,False,563,-0.00827148497169,-0.00761856444576468,0.48312611012433393,0.014209591474245116,0.0941385435168739,0.22263437648479312
BRD-A32673558-003-03-9,aceclidine,acetylcholine receptor agonist,"CHRM1, CHRM2, CHRM3, CHRM4, CHRM5",other,False,False,False,569,0.034292023247,0.023710353621290172,0.5360281195079086,0.005272407732864675,0.0773286467486819,0.2983517772013058
BRD-A32988684-003-08-7,heptaminol,vasoconstrictor,,other,False,False,False,569,-0.105103291603,-0.11207547162851714,0.37609841827768015,0.007029876977152899,0.1195079086115993,0.0776735098029754
BRD-A33084557-001-06-6,tioconazole,sterol demethylase inhibitor,CYP51A1,other,False,False,False,565,-0.0497131922738,-0.04041046906953697,0.44601769911504424,0.007079646017699115,0.08849557522123894,0.16798592277044777
BRD-A33168282-003-18-0,sotalol,adrenergic receptor antagonist,"ADRB1, ADRB2, KCNH2",other,False,False,False,563,0.152996004673,0.14066221927207279,0.6891651865008881,0.0053285968028419185,0.04440497335701599,0.49358215032131264
BRD-A33352494-316-01-6,oritavancin,bacterial cell wall synthesis inhibitor,,other,False,False,False,547,0.0705881431102,0.05854799421903084,0.5648994515539305,0.005484460694698354,0.04204753199268738,0.3489245233661415
BRD-A33447119-001-10-8,oxfendazole,anthelmintic agent,,other,False,False,False,572,-0.137033656593,-0.18212178940425225,0.3094405594405594,0.024475524475524476,0.19230769230769232,-0.0006700202293636291
BRD-A33479817-003-03-7,terodiline,cholinergic receptor antagonist,,other,False,False,False,548,-0.086019890082,-0.09713697984748328,0.36496350364963503,0.005474452554744526,0.08576642335766424,0.09235602232675912
BRD-A33514596-003-01-2,N-benzylnaltrindole,opioid receptor antagonist,,other,False,False,False,563,0.0622978099495,0.06731163745032466,0.5879218472468917,0.007104795737122558,0.05328596802841918,0.35093013677010393
BRD-A33692381-001-01-9,zidovudine,nucleoside reverse transcriptase inhibitor,TERT,other,False,False,False,565,0.2054925235,0.19511107031377092,0.7185840707964601,0.005309734513274336,0.03185840707964602,0.5608022580132743
BRD-A33697453-008-02-4,fenticonazole,bacterial cell wall synthesis inhibitor,,other,False,False,False,565,-0.0181457638211,-0.02355548350102902,0.4778761061946903,0.008849557522123894,0.0831858407079646,0.2141551211346522
BRD-A33711280-003-03-1,metixene,acetylcholine receptor antagonist,"CHRM1, CHRM2, CHRM3, CHRM4, CHRM5",other,False,False,False,572,0.113592508495,0.12025814444467375,0.6486013986013986,0.0,0.03671328671328671,0.4378932077956993
BRD-A33894669-065-01-9,hexoprenaline,adrenergic receptor agonist,ADRB2,other,False,False,False,547,-0.0457440733879,-0.059408832523372986,0.4570383912248629,0.0018281535648994515,0.10054844606946983,0.18140400705085688
BRD-A34006693-001-15-4,suprofen,cyclooxygenase inhibitor,"PTGS1, PTGS2",broad repair/protective,False,True,False,561,0.112750396794,0.10712210059654224,0.6381461675579323,0.0053475935828877,0.0570409982174688,0.42781278538580036
BRD-A34205397-001-04-5,suloctidil,adrenergic receptor antagonist,,other,False,False,False,570,0.034464104284299996,0.020612747720570906,0.5403508771929825,0.0017543859649122807,0.07017543859649122,0.303323753407107
BRD-A34255068-001-34-5,rolipram,phosphodiesterase inhibitor,,other,False,False,False,565,0.00593198693645,0.022785596385214088,0.5097345132743363,0.005309734513274336,0.08141592920353982,0.25681694268866234
BRD-A34358106-003-01-6,sarpogrelate,serotonin receptor antagonist,"HTR2A, HTR2B, HTR2C",other,False,False,False,565,-0.216496599896,-0.18039441102773224,0.3008849557522124,0.024778761061946902,0.19823008849557522,-0.08463819281635399
BRD-A34603619-001-01-9,tropesin,cyclooxygenase inhibitor,"PTGS1, PTGS2",broad repair/protective,False,True,False,548,-0.234820477271,-0.2445708072850227,0.2427007299270073,0.023722627737226276,0.2062043795620438,-0.13126208311041604
BRD-A34716233-004-03-5,AMPA-(RS),glutamate receptor agonist,GRIN1,other,False,False,False,569,0.0901459039407,0.07003401442582916,0.6010544815465729,0.0035149384885764497,0.043936731107205626,0.38803694084755413
BRD-A34751532-001-06-9,homosalate,HSP inducer,,other,False,False,False,567,-0.00673887998873,-0.021558527038060642,0.48853615520282184,0.005291005291005291,0.10582010582010581,0.23356094364442698
BRD-A34788695-003-10-2,tetracycline,bacterial 30S ribosomal subunit inhibitor,PRNP,other,False,False,False,547,0.122457125822,0.11265604570833607,0.6617915904936015,0.0018281535648994515,0.03473491773308958,0.45198180589512615
BRD-A35379661-001-04-6,sphingosylphosphorylcholine,gene expression stimulant,GPR12,other,False,False,False,557,0.0750270610348,0.07469346401788085,0.5834829443447038,0.00718132854578097,0.06822262118491922,0.3613825367978162
BRD-A35588707-001-05-5,teniposide,topoisomerase inhibitor,"TOP2A, TOP2B",cytotoxic/removal-like,False,False,True,570,-2.765139234685,-2.7663647989089672,0.014035087719298246,0.9052631578947369,0.9614035087719298,-3.4370690592464035
BRD-A35623999-001-05-7,CGP-37157,"mitochondrial Na+/Ca2+ exchanger antagonist, sodium/calcium exchange inhibitor",SLC8A1,other,False,False,False,569,0.0466247473073,0.04696873851601016,0.5571177504393673,0.008787346221441126,0.06678383128295255,0.3185931128609028
BRD-A35667010-001-01-8,propylhexedrine,adrenergic receptor agonist,"SLC18A2, TAAR1",other,False,False,False,548,-0.01326911419185,-0.016596555434497416,0.48175182481751827,0.0018248175182481751,0.06934306569343066,0.226238185078223
BRD-A35868371-005-01-6,troventol,,,other,False,False,False,563,-0.0471689052678,-0.0620093153504858,0.42628774422735344,0.012433392539964476,0.10657193605683836,0.15664992244090334
BRD-A35912562-001-02-8,pregnenolone-succinate,GABA receptor negative allosteric modulator,,other,False,False,False,569,0.293673615457,0.31329318493895125,0.8347978910369068,0.0017574692442882249,0.014059753954305799,0.7097544590422372
BRD-A35989968-001-04-2,megestrol-acetate,progesterone receptor agonist,"NR3C1, PGR",other,False,False,False,565,0.24827161123,0.25311083068855594,0.7486725663716814,0.0017699115044247787,0.03008849557522124,0.6212804607875222
BRD-A36010170-001-04-0,amcinonide,glucocorticoid receptor agonist,"ANXA1, NR3C1",broad repair/protective,False,True,False,569,0.224700901372,0.224429934302234,0.6783831282952548,0.01054481546572935,0.05799648506151142,0.5559838539203303
BRD-A36057565-001-01-0,bruceantin,protein synthesis inhibitor,,other,False,False,False,563,-3.58171519525,-3.598904514220624,0.0053285968028419185,0.9857904085257548,0.9893428063943162,-4.318393703242895
BRD-A36074203-003-07-6,remacemide,glutamate receptor antagonist,GRIN1,other,False,False,False,571,0.0880723100639,0.09477464793750745,0.6234676007005254,0.0017513134851138354,0.05779334500875657,0.3984926253003273
BRD-A36217750-001-16-3,sulfinpyrazone,uricosuric blocker,"ABCC1, ABCC2, FPR1, SLC22A12",other,False,False,False,569,0.238212349668,0.25524580294338195,0.7926186291739895,0.0,0.01054481546572935,0.6345216642549948
BRD-A36267905-003-18-4,buphenine,adrenergic receptor agonist,ADRB2,other,False,False,False,550,-1.6268083455300002,-1.6118821376122066,0.023636363636363636,0.8090909090909091,0.9181818181818182,-2.2218083455300004
BRD-A36318220-001-08-8,necrostatin-1,RIPK inhibitor,RIPK1,other,False,False,False,571,0.110708638502,0.07279595408880758,0.5849387040280211,0.017513134851138354,0.10157618213660245,0.3900431393776568
BRD-A36331462-001-02-1,oprozomib,proteasome inhibitor,,cytotoxic/removal-like,False,False,True,563,-3.96138102782,-3.9584119410739538,0.0,0.9964476021314387,0.9982238010657194,-4.708716729418579
BRD-A36456202-001-01-3,colistin-b-sulfate,bacterial permeability inducer,,other,False,False,False,550,-0.198500245014,-0.20628932789427526,0.29454545454545455,0.04727272727272727,0.2018181818181818,-0.08668206319581817
BRD-A37288617-003-02-2,amfepramone,adrenergic receptor agonist,"SLC6A2, SLC6A3",other,False,False,False,574,0.0038035590336199998,0.010743860039355018,0.5052264808362369,0.010452961672473868,0.07491289198606271,0.24857707819738306
BRD-A37347161-003-02-6,BRL-52537,opioid receptor agonist,OPRK1,other,False,False,False,571,-0.203600301869,-0.2434900937053894,0.26444833625218916,0.04553415061295972,0.21015761821366025,-0.1055267467026252
