action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,_compound,_role,_axis_or_class,_filter_text,_normal_hits,_viability_hits,_cancer_hits,standard_value_uM,toxicity_bucket,curation_decision,curation_tier,curation_reason,normal_keyword_hits,viability_keyword_hits_curated,exclude_keyword_hits,activity_signal_curated
,Inactive,17919409,[],CHEMBL3991791,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.",B,,,BAO_0000034,BAO_0000220,subcellular format,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,,,CHEMBL3991601,Science,2017.0,,,CHEMBL483158,ALISERTIB,CHEMBL483158,,0,http://www.openphacts.org/units/Nanomolar,2973567,>,48,1,>,,Kd,nM,,30000.0,CHEMBL2689,Homo sapiens,Macrophage-stimulating protein receptor,9606,,,Kd apparent,nM,UO_0000065,,30000.0,alisertib,removal_axis_candidate,PLK / Aurora / mitotic checkpoint,"kinobeads (epsilon), multiple immobilized atp-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. quantitative readout performed by mass spectrometry. | b | kd | > | macrophage-stimulating protein receptor | homo sapiens | subcellular format | chembl3991601",macrophage,atp,,30.0,moderate_toxicity_signal_le_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bmacrophage\b,\batp\b,,no_toxicity_signal_or_lower_bound
,,24359306,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_units': 'mg.kg-1', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose', 'units': 'mg/kg', 'value': '100.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': '<=24', 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': None, 'text_value': '<=24', 'type': 'Time', 'units': 'hrs', 'value': None}]",CHEMBL5034136,"Induction of apoptosis in human NCI-H82 cells xenografted in athymic nu/nu nude mouse assessed as increase in cleaved PARP1 protein expression level at 100 mg/kg, po measured up to 24 hrs by Western blot analysis",F,,,BAO_0000375,BAO_0000218,organism-based format,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,,,CHEMBL5033992,J Med Chem,2021.0,,,CHEMBL483158,ALISERTIB,CHEMBL483158,,0,,3774368,,1,0,,Active,Activity,,,,CHEMBL612545,,Unchecked,,Active,,Activity,,,,,alisertib,removal_axis_candidate,PLK / Aurora / mitotic checkpoint,"induction of apoptosis in human nci-h82 cells xenografted in athymic nu/nu nude mouse assessed as increase in cleaved parp1 protein expression level at 100 mg/kg, po measured up to 24 hrs by western blot analysis | f | activity |  | unchecked |  | organism-based format | chembl5033992",,apoptosis,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,apoptosis,,no_quantitative_value
,,24521460,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Compound concentration', 'standard_units': 'uM', 'standard_value': '10.0', 'text_value': None, 'type': 'Compound concentration', 'units': 'uM', 'value': '10.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Confluency (%)', 'standard_units': '%', 'standard_value': '16.99', 'text_value': None, 'type': 'Confluency (%)', 'units': '%', 'value': '16.99'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Growth Rate in DMSO (control)', 'standard_units': None, 'standard_value': '1.1', 'text_value': None, 'type': 'Growth Rate in DMSO (control)', 'units': None, 'value': '1.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Replicate number', 'standard_units': None, 'standard_value': '2.0', 'text_value': None, 'type': 'Replicate number', 'units': None, 'value': '2.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Timepoint', 'standard_units': 'hours', 'standard_value': '0.0', 'text_value': None, 'type': 'Timepoint', 'units': 'hours', 'value': '0.0'}]",CHEMBL4725213,Incucyte cell viability with human fibroblast,T,,,BAO_0000179,BAO_0000219,cell-based format,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,,,CHEMBL5058564,,2022.0,,,CHEMBL483158,ALISERTIB,CHEMBL483158,,0,,3839705,=,55,0,=,,Growth Rate,,,0.68,CHEMBL5314315,Homo sapiens,Fibroblast,9606,,,Growth Rate,,,,0.68,alisertib,removal_axis_candidate,PLK / Aurora / mitotic checkpoint,incucyte cell viability with human fibroblast | t | growth rate | = | fibroblast | homo sapiens | cell-based format | chembl5058564,fibroblast,cell viability|viability,,,weak_or_low_toxicity_signal_gt_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bfibroblast\b,cell viability|\bviability\b,,no_quantitative_value
,,24523347,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Compound concentration', 'standard_units': 'uM', 'standard_value': '10.0', 'text_value': None, 'type': 'Compound concentration', 'units': 'uM', 'value': '10.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Confluency (%)', 'standard_units': '%', 'standard_value': '11.8', 'text_value': None, 'type': 'Confluency (%)', 'units': '%', 'value': '11.8'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Growth Rate in DMSO (control)', 'standard_units': None, 'standard_value': '1.11', 'text_value': None, 'type': 'Growth Rate in DMSO (control)', 'units': None, 'value': '1.11'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Replicate number', 'standard_units': None, 'standard_value': '1.0', 'text_value': None, 'type': 'Replicate number', 'units': None, 'value': '1.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Timepoint', 'standard_units': 'hours', 'standard_value': '6.0', 'text_value': None, 'type': 'Timepoint', 'units': 'hours', 'value': '6.0'}]",CHEMBL4725213,Incucyte cell viability with human fibroblast,T,,,BAO_0000179,BAO_0000219,cell-based format,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,,,CHEMBL5058564,,2022.0,,,CHEMBL483158,ALISERTIB,CHEMBL483158,,0,,3839705,=,55,0,=,,Growth Rate,,,-0.97,CHEMBL5314315,Homo sapiens,Fibroblast,9606,,,Growth Rate,,,,-0.97,alisertib,removal_axis_candidate,PLK / Aurora / mitotic checkpoint,incucyte cell viability with human fibroblast | t | growth rate | = | fibroblast | homo sapiens | cell-based format | chembl5058564,fibroblast,cell viability|viability,,,weak_or_low_toxicity_signal_gt_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bfibroblast\b,cell viability|\bviability\b,,no_quantitative_value
,,24523662,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Compound concentration', 'standard_units': 'uM', 'standard_value': '10.0', 'text_value': None, 'type': 'Compound concentration', 'units': 'uM', 'value': '10.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Confluency (%)', 'standard_units': '%', 'standard_value': '17.61', 'text_value': None, 'type': 'Confluency (%)', 'units': '%', 'value': '17.61'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Growth Rate in DMSO (control)', 'standard_units': None, 'standard_value': '1.2', 'text_value': None, 'type': 'Growth Rate in DMSO (control)', 'units': None, 'value': '1.2'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Replicate number', 'standard_units': None, 'standard_value': '2.0', 'text_value': None, 'type': 'Replicate number', 'units': None, 'value': '2.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Timepoint', 'standard_units': 'hours', 'standard_value': '6.0', 'text_value': None, 'type': 'Timepoint', 'units': 'hours', 'value': '6.0'}]",CHEMBL4725213,Incucyte cell viability with human fibroblast,T,,,BAO_0000179,BAO_0000219,cell-based format,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,,,CHEMBL5058564,,2022.0,,,CHEMBL483158,ALISERTIB,CHEMBL483158,,0,,3839705,=,55,0,=,,Growth Rate,,,-0.09,CHEMBL5314315,Homo sapiens,Fibroblast,9606,,,Growth Rate,,,,-0.09,alisertib,removal_axis_candidate,PLK / Aurora / mitotic checkpoint,incucyte cell viability with human fibroblast | t | growth rate | = | fibroblast | homo sapiens | cell-based format | chembl5058564,fibroblast,cell viability|viability,,,weak_or_low_toxicity_signal_gt_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bfibroblast\b,cell viability|\bviability\b,,no_quantitative_value
,,24525549,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Compound concentration', 'standard_units': 'uM', 'standard_value': '10.0', 'text_value': None, 'type': 'Compound concentration', 'units': 'uM', 'value': '10.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Confluency (%)', 'standard_units': '%', 'standard_value': '11.91', 'text_value': None, 'type': 'Confluency (%)', 'units': '%', 'value': '11.91'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Growth Rate in DMSO (control)', 'standard_units': None, 'standard_value': '1.03', 'text_value': None, 'type': 'Growth Rate in DMSO (control)', 'units': None, 'value': '1.03'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Replicate number', 'standard_units': None, 'standard_value': '1.0', 'text_value': None, 'type': 'Replicate number', 'units': None, 'value': '1.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Timepoint', 'standard_units': 'hours', 'standard_value': '12.0', 'text_value': None, 'type': 'Timepoint', 'units': 'hours', 'value': '12.0'}]",CHEMBL4725213,Incucyte cell viability with human fibroblast,T,,,BAO_0000179,BAO_0000219,cell-based format,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,,,CHEMBL5058564,,2022.0,,,CHEMBL483158,ALISERTIB,CHEMBL483158,,0,,3839705,=,55,0,=,,Growth Rate,,,-0.79,CHEMBL5314315,Homo sapiens,Fibroblast,9606,,,Growth Rate,,,,-0.79,alisertib,removal_axis_candidate,PLK / Aurora / mitotic checkpoint,incucyte cell viability with human fibroblast | t | growth rate | = | fibroblast | homo sapiens | cell-based format | chembl5058564,fibroblast,cell viability|viability,,,weak_or_low_toxicity_signal_gt_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bfibroblast\b,cell viability|\bviability\b,,no_quantitative_value
,,24525864,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Compound concentration', 'standard_units': 'uM', 'standard_value': '10.0', 'text_value': None, 'type': 'Compound concentration', 'units': 'uM', 'value': '10.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Confluency (%)', 'standard_units': '%', 'standard_value': '16.59', 'text_value': None, 'type': 'Confluency (%)', 'units': '%', 'value': '16.59'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Growth Rate in DMSO (control)', 'standard_units': None, 'standard_value': '1.06', 'text_value': None, 'type': 'Growth Rate in DMSO (control)', 'units': None, 'value': '1.06'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Replicate number', 'standard_units': None, 'standard_value': '2.0', 'text_value': None, 'type': 'Replicate number', 'units': None, 'value': '2.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Timepoint', 'standard_units': 'hours', 'standard_value': '12.0', 'text_value': None, 'type': 'Timepoint', 'units': 'hours', 'value': '12.0'}]",CHEMBL4725213,Incucyte cell viability with human fibroblast,T,,,BAO_0000179,BAO_0000219,cell-based format,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,,,CHEMBL5058564,,2022.0,,,CHEMBL483158,ALISERTIB,CHEMBL483158,,0,,3839705,=,55,0,=,,Growth Rate,,,-0.17,CHEMBL5314315,Homo sapiens,Fibroblast,9606,,,Growth Rate,,,,-0.17,alisertib,removal_axis_candidate,PLK / Aurora / mitotic checkpoint,incucyte cell viability with human fibroblast | t | growth rate | = | fibroblast | homo sapiens | cell-based format | chembl5058564,fibroblast,cell viability|viability,,,weak_or_low_toxicity_signal_gt_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bfibroblast\b,cell viability|\bviability\b,,no_quantitative_value
,,24527751,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Compound concentration', 'standard_units': 'uM', 'standard_value': '10.0', 'text_value': None, 'type': 'Compound concentration', 'units': 'uM', 'value': '10.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Confluency (%)', 'standard_units': '%', 'standard_value': '12.38', 'text_value': None, 'type': 'Confluency (%)', 'units': '%', 'value': '12.38'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Growth Rate in DMSO (control)', 'standard_units': None, 'standard_value': '1.02', 'text_value': None, 'type': 'Growth Rate in DMSO (control)', 'units': None, 'value': '1.02'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Replicate number', 'standard_units': None, 'standard_value': '1.0', 'text_value': None, 'type': 'Replicate number', 'units': None, 'value': '1.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Timepoint', 'standard_units': 'hours', 'standard_value': '18.0', 'text_value': None, 'type': 'Timepoint', 'units': 'hours', 'value': '18.0'}]",CHEMBL4725213,Incucyte cell viability with human fibroblast,T,,,BAO_0000179,BAO_0000219,cell-based format,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,,,CHEMBL5058564,,2022.0,,,CHEMBL483158,ALISERTIB,CHEMBL483158,,0,,3839705,=,55,0,=,,Growth Rate,,,-0.64,CHEMBL5314315,Homo sapiens,Fibroblast,9606,,,Growth Rate,,,,-0.64,alisertib,removal_axis_candidate,PLK / Aurora / mitotic checkpoint,incucyte cell viability with human fibroblast | t | growth rate | = | fibroblast | homo sapiens | cell-based format | chembl5058564,fibroblast,cell viability|viability,,,weak_or_low_toxicity_signal_gt_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bfibroblast\b,cell viability|\bviability\b,,no_quantitative_value
,,24528066,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Compound concentration', 'standard_units': 'uM', 'standard_value': '10.0', 'text_value': None, 'type': 'Compound concentration', 'units': 'uM', 'value': '10.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Confluency (%)', 'standard_units': '%', 'standard_value': '16.4', 'text_value': None, 'type': 'Confluency (%)', 'units': '%', 'value': '16.4'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Growth Rate in DMSO (control)', 'standard_units': None, 'standard_value': '1.04', 'text_value': None, 'type': 'Growth Rate in DMSO (control)', 'units': None, 'value': '1.04'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Replicate number', 'standard_units': None, 'standard_value': '2.0', 'text_value': None, 'type': 'Replicate number', 'units': None, 'value': '2.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Timepoint', 'standard_units': 'hours', 'standard_value': '18.0', 'text_value': None, 'type': 'Timepoint', 'units': 'hours', 'value': '18.0'}]",CHEMBL4725213,Incucyte cell viability with human fibroblast,T,,,BAO_0000179,BAO_0000219,cell-based format,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,,,CHEMBL5058564,,2022.0,,,CHEMBL483158,ALISERTIB,CHEMBL483158,,0,,3839705,=,55,0,=,,Growth Rate,,,-0.13,CHEMBL5314315,Homo sapiens,Fibroblast,9606,,,Growth Rate,,,,-0.13,alisertib,removal_axis_candidate,PLK / Aurora / mitotic checkpoint,incucyte cell viability with human fibroblast | t | growth rate | = | fibroblast | homo sapiens | cell-based format | chembl5058564,fibroblast,cell viability|viability,,,weak_or_low_toxicity_signal_gt_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bfibroblast\b,cell viability|\bviability\b,,no_quantitative_value
,,24529952,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Compound concentration', 'standard_units': 'uM', 'standard_value': '10.0', 'text_value': None, 'type': 'Compound concentration', 'units': 'uM', 'value': '10.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Confluency (%)', 'standard_units': '%', 'standard_value': '12.44', 'text_value': None, 'type': 'Confluency (%)', 'units': '%', 'value': '12.44'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Growth Rate in DMSO (control)', 'standard_units': None, 'standard_value': '1.04', 'text_value': None, 'type': 'Growth Rate in DMSO (control)', 'units': None, 'value': '1.04'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Replicate number', 'standard_units': None, 'standard_value': '1.0', 'text_value': None, 'type': 'Replicate number', 'units': None, 'value': '1.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Timepoint', 'standard_units': 'hours', 'standard_value': '24.0', 'text_value': None, 'type': 'Timepoint', 'units': 'hours', 'value': '24.0'}]",CHEMBL4725213,Incucyte cell viability with human fibroblast,T,,,BAO_0000179,BAO_0000219,cell-based format,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,,,CHEMBL5058564,,2022.0,,,CHEMBL483158,ALISERTIB,CHEMBL483158,,0,,3839705,=,55,0,=,,Growth Rate,,,-0.39,CHEMBL5314315,Homo sapiens,Fibroblast,9606,,,Growth Rate,,,,-0.39,alisertib,removal_axis_candidate,PLK / Aurora / mitotic checkpoint,incucyte cell viability with human fibroblast | t | growth rate | = | fibroblast | homo sapiens | cell-based format | chembl5058564,fibroblast,cell viability|viability,,,weak_or_low_toxicity_signal_gt_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bfibroblast\b,cell viability|\bviability\b,,no_quantitative_value
,,24530267,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Compound concentration', 'standard_units': 'uM', 'standard_value': '10.0', 'text_value': None, 'type': 'Compound concentration', 'units': 'uM', 'value': '10.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Confluency (%)', 'standard_units': '%', 'standard_value': '16.66', 'text_value': None, 'type': 'Confluency (%)', 'units': '%', 'value': '16.66'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Growth Rate in DMSO (control)', 'standard_units': None, 'standard_value': '1.02', 'text_value': None, 'type': 'Growth Rate in DMSO (control)', 'units': None, 'value': '1.02'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Replicate number', 'standard_units': None, 'standard_value': '2.0', 'text_value': None, 'type': 'Replicate number', 'units': None, 'value': '2.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Timepoint', 'standard_units': 'hours', 'standard_value': '24.0', 'text_value': None, 'type': 'Timepoint', 'units': 'hours', 'value': '24.0'}]",CHEMBL4725213,Incucyte cell viability with human fibroblast,T,,,BAO_0000179,BAO_0000219,cell-based format,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,,,CHEMBL5058564,,2022.0,,,CHEMBL483158,ALISERTIB,CHEMBL483158,,0,,3839705,=,55,0,=,,Growth Rate,,,-0.09,CHEMBL5314315,Homo sapiens,Fibroblast,9606,,,Growth Rate,,,,-0.09,alisertib,removal_axis_candidate,PLK / Aurora / mitotic checkpoint,incucyte cell viability with human fibroblast | t | growth rate | = | fibroblast | homo sapiens | cell-based format | chembl5058564,fibroblast,cell viability|viability,,,weak_or_low_toxicity_signal_gt_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bfibroblast\b,cell viability|\bviability\b,,no_quantitative_value
,,26050333,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE_Lower', 'standard_units': 'nM', 'standard_value': '0.2', 'text_value': None, 'type': 'DOSE_Lower', 'units': 'nM', 'value': '0.2'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE_Upper', 'standard_units': 'nM', 'standard_value': '100.0', 'text_value': None, 'type': 'DOSE_Upper', 'units': 'nM', 'value': '100.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '72.0'}]",CHEMBL5588804,Cytotoxicity against non-cycling human PBMC cells at 0.2 to 100 nM measured after 72 hrs by CellTiter-Blue assay,T,,,BAO_0000375,BAO_0000219,cell-based format,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,,,CHEMBL5584349,J Med Chem,2024.0,,,CHEMBL483158,ALISERTIB,CHEMBL483158,,0,,4096970,,1,0,,Not toxic,Activity,,,,CHEMBL612545,,Unchecked,,Non-Toxic,,Activity,,,,,alisertib,removal_axis_candidate,PLK / Aurora / mitotic checkpoint,cytotoxicity against non-cycling human pbmc cells at 0.2 to 100 nm measured after 72 hrs by celltiter-blue assay | t | activity |  | unchecked |  | cell-based format | chembl5584349,pbmc,cytotoxic|cytotoxicity|celltiter|toxicity,,,weak_or_low_toxicity_signal_gt_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bpbmc\b,cytotox|celltiter,,no_quantitative_value
,,18087365,[],CHEMBL4019121,Cytotoxicity against mouse primary hepatocytes assessed as reduction in cell viability at 5 to 20 uM after 24 hrs by MTT assay,A,,,BAO_0000375,BAO_0000219,cell-based format,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,,,CHEMBL4017501,J Med Chem,2017.0,,,CHEMBL252164,LUMINESPIB,CHEMBL252164,,0,,2998942,,1,0,,Toxic,Activity,,,,CHEMBL3140324,Mus musculus,Hepatocyte,10090,Toxic,,Activity,,,,,NVP-AUY922,removal_axis_candidate,HSP / proteostasis,cytotoxicity against mouse primary hepatocytes assessed as reduction in cell viability at 5 to 20 um after 24 hrs by mtt assay | a | activity |  | hepatocyte | mus musculus | cell-based format | chembl4017501,primary|hepatocyte,cytotoxic|cytotoxicity|cell viability|viability|mtt|toxicity,,,weak_or_low_toxicity_signal_gt_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\bprimary\b|\bhepatocyte\b|\bmouse\b,cytotox|cell viability|\bviability\b|\bmtt\b,,no_quantitative_value
,,22780262,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_units': 'mg.kg-1', 'standard_value': '10.0', 'text_value': None, 'type': 'Dose', 'units': 'mg/kg', 'value': '10.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '48.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '2.0'}]",CHEMBL4707055,"Ocular toxicity in Sprague-Dawley rat retina damage model assessed as induction of retinal cell death at 10 mg/kg, iv administered for 2 consecutive days by TUNEL staining based analysis",T,,,BAO_0000375,BAO_0000218,organism-based format,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,,,CHEMBL4706476,J Med Chem,2016.0,,,CHEMBL252164,LUMINESPIB,CHEMBL252164,,0,,3537176,,1,0,,Toxic,Activity,,,,CHEMBL612558,,ADMET,,Toxic,,Activity,,,,,NVP-AUY922,removal_axis_candidate,HSP / proteostasis,"ocular toxicity in sprague-dawley rat retina damage model assessed as induction of retinal cell death at 10 mg/kg, iv administered for 2 consecutive days by tunel staining based analysis | t | activity |  | admet |  | organism-based format | chembl4706476",,toxicity,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\brat\b,cell death,,no_quantitative_value
